date_time,temp,pm2_5,aqi,ozone
2024-01-04 01:00:00,42.5,5.2479166663750005,47.75,0.029003424017857143
2024-01-04 02:00:00,42.5,5.362499999750001,47.5,0.028983591607142856
2024-01-04 03:00:00,42.5,5.477083333125,47.25,0.02896375919642857
2024-01-04 04:00:00,43.0,5.5916666665,47.0,0.028943926785714287
2024-01-04 05:00:00,43.5,5.706249999875,46.75,0.028924094375
2024-01-04 06:00:00,44.5,5.82083333325,46.5,0.028904261964285714
2024-01-04 07:00:00,42.0,5.935416666625,46.25,0.028884429553571428
2024-01-04 08:00:00,41.0,6.05,46.0,0.02886459714285714
2024-01-04 09:00:00,41.0,5.9671875,45.75,0.028844764732142855
2024-01-04 10:00:00,41.5,5.884375,45.5,0.028824932321428572
2024-01-04 11:00:00,42.5,5.8015625,45.25,0.028805099910714286
