date_time,temp,pm2_5,aqi,ozone
2024-01-08 09:00:00,36.5,3.133333333,37.0,0.027119345
2024-01-08 10:00:00,39.0,3.133333333,37.0,0.027119345
2024-01-08 11:00:00,41.5,3.133333333,37.0,0.027119345
2024-01-08 12:00:00,43.5,3.133333333,37.0,0.027119345
2024-01-08 13:00:00,44.5,3.133333333,37.0,0.027119345
2024-01-08 14:00:00,45.0,3.133333333,37.0,0.027119345
2024-01-08 15:00:00,45.0,3.133333333,37.0,0.027119345
2024-01-08 16:00:00,43.5,3.841666667,37.0,0.027119345
2024-01-08 17:00:00,42.5,3.841666667,37.0,0.027119345
2024-01-08 18:00:00,42.5,3.841666667,37.0,0.027119345
2024-01-08 19:00:00,42.0,3.841666667,37.0,0.027119345
2024-01-08 20:00:00,42.0,3.841666667,37.0,0.027119345
2024-01-08 21:00:00,42.0,3.841666667,37.0,0.027119345
2024-01-08 22:00:00,42.0,3.841666667,37.0,0.027119345
2024-01-08 23:00:00,42.0,3.841666667,37.0,0.027119345
2024-01-09 00:00:00,42.5,3.058333333,50.0,0.027119345
2024-01-09 01:00:00,42.5,3.058333333,50.0,0.027119345
2024-01-09 02:00:00,42.0,3.058333333,50.0,0.027119345
2024-01-09 03:00:00,42.5,3.058333333,50.0,0.027119345
2024-01-09 04:00:00,43.0,3.058333333,50.0,0.027119345
2024-01-09 05:00:00,44.0,3.058333333,50.0,0.027119345
2024-01-09 06:00:00,44.5,3.058333333,50.0,0.027119345
2024-01-09 07:00:00,44.5,3.058333333,50.0,0.027119345
2024-01-09 08:00:00,45.0,5.4625,50.0,0.027119345
2024-01-09 09:00:00,47.0,5.4625,50.0,0.027119345
2024-01-09 10:00:00,48.5,5.4625,50.0,0.027119345
2024-01-09 11:00:00,49.5,5.4625,50.0,0.027119345
2024-01-09 12:00:00,50.0,5.4625,50.0,0.027119345
2024-01-09 13:00:00,49.5,5.4625,50.0,0.027119345
2024-01-09 14:00:00,48.5,5.4625,50.0,0.027119345
2024-01-09 15:00:00,47.5,5.4625,50.0,0.027119345
2024-01-09 16:00:00,47.0,6.079166667,50.0,0.027119345
2024-01-09 17:00:00,41.0,6.079166667,50.0,0.027119345
2024-01-09 18:00:00,41.0,6.079166667,50.0,0.027119345
2024-01-09 19:00:00,41.5,6.079166667,50.0,0.027119345
2024-01-09 20:00:00,42.5,6.079166667,50.0,0.027119345
2024-01-09 21:00:00,43.5,6.079166667,50.0,0.027119345
2024-01-09 22:00:00,45.0,6.079166667,50.0,0.027119345
2024-01-09 23:00:00,46.0,6.079166667,50.0,0.027119345
2024-01-10 00:00:00,46.0,7.329166667,53.0,0.027119345
2024-01-10 01:00:00,46.5,7.329166667,53.0,0.027119345
2024-01-10 02:00:00,48.0,7.329166667,53.0,0.027119345
2024-01-10 03:00:00,47.5,7.329166667,53.0,0.027119345
2024-01-10 04:00:00,47.5,7.329166667,53.0,0.027119345
2024-01-10 05:00:00,47.5,7.329166667,53.0,0.027119345
2024-01-10 06:00:00,47.5,7.329166667,53.0,0.027119345
2024-01-10 07:00:00,47.5,7.329166667,53.0,0.027119345
2024-01-10 08:00:00,45.0,3.791666667,53.0,0.027119345
2024-01-10 09:00:00,46.0,3.791666667,53.0,0.027119345
2024-01-10 10:00:00,46.5,3.791666667,53.0,0.027119345
2024-01-10 11:00:00,47.5,3.791666667,53.0,0.027119345
2024-01-10 12:00:00,48.5,3.791666667,53.0,0.027119345
2024-01-10 13:00:00,48.5,3.791666667,53.0,0.027119345
2024-01-10 14:00:00,49.0,3.791666667,53.0,0.027119345
2024-01-10 15:00:00,47.5,3.791666667,53.0,0.027119345
2024-01-10 16:00:00,47.0,7.220833333,53.0,0.027119345
2024-01-10 17:00:00,46.0,7.220833333,53.0,0.027119345
2024-01-10 18:00:00,43.5,7.220833333,53.0,0.027119345
2024-01-10 19:00:00,41.5,7.220833333,53.0,0.027119345
2024-01-10 20:00:00,41.0,7.220833333,53.0,0.027119345
2024-01-10 21:00:00,40.0,7.220833333,53.0,0.027119345
2024-01-10 22:00:00,39.0,7.220833333,53.0,0.027119345
2024-01-10 23:00:00,38.0,7.220833333,53.0,0.027119345
2024-01-11 00:00:00,37.5,6.9,52.0,0.027119345
2024-01-11 01:00:00,37.0,6.9,52.0,0.027119345
2024-01-11 02:00:00,36.0,6.9,52.0,0.027119345
2024-01-11 03:00:00,35.5,6.9,52.0,0.027119345
2024-01-11 04:00:00,36.0,6.9,52.0,0.027119345
2024-01-11 05:00:00,36.0,6.9,52.0,0.027119345
2024-01-11 06:00:00,36.0,6.9,52.0,0.027119345
2024-01-11 07:00:00,35.5,6.9,52.0,0.027119345
2024-01-11 08:00:00,37.5,3.68125,52.0,0.027119345
2024-01-11 09:00:00,39.0,3.68125,52.0,0.027119345
2024-01-11 10:00:00,41.5,3.68125,52.0,0.027119345
2024-01-11 11:00:00,44.0,3.68125,52.0,0.027119345
2024-01-11 12:00:00,46.0,3.68125,52.0,0.027119345
2024-01-11 13:00:00,45.5,3.68125,52.0,0.027119345
2024-01-11 14:00:00,47.0,3.68125,52.0,0.027119345
2024-01-11 15:00:00,46.5,3.68125,52.0,0.027119345
2024-01-11 16:00:00,45.5,5.679166667,52.0,0.027119345
2024-01-11 17:00:00,44.5,5.679166667,52.0,0.027119345
2024-01-11 18:00:00,43.5,5.679166667,52.0,0.027119345
2024-01-11 19:00:00,43.0,5.679166667,52.0,0.027119345
2024-01-11 20:00:00,42.0,5.679166667,52.0,0.027119345
2024-01-11 21:00:00,41.5,5.679166667,52.0,0.027119345
2024-01-11 22:00:00,41.0,5.679166667,52.0,0.027119345
